instance,p_original,replayed_probability,replayed_class,absolute_error
1044387,0.692783772945404,0.6927838,4,0.0
1045682,0.2173248529434204,0.21732485,5,0.0
1045716,0.264926016330719,0.26492602,7,0.0
1046184,0.2109528630971908,0.21095286,1,5.551115123125783e-17
1046186,0.2109528630971908,0.21095286,1,5.551115123125783e-17
1046218,0.1891507655382156,0.18915077,3,2.7755575615628914e-17
1046275,0.1668778210878372,0.16687782,7,2.7755575615628914e-17
1046503,0.1706965118646621,0.17069651,6,8.326672684688674e-17
1046682,0.1662255823612213,0.16622558,7,0.0
1046933,0.1805120408535003,0.18051204,1,5.551115123125783e-17
1047324,0.1621416360139846,0.16214164,1,8.326672684688674e-17
1047359,0.1660713702440261,0.16607137,1,8.326672684688674e-17
1047411,0.1690467298030853,0.16904673,6,2.7755575615628914e-17
1047484,0.1520736068487167,0.1520736,1,2.7755575615628914e-17
1047750,0.1574450582265854,0.15744506,7,0.0
1048013,0.1724798828363418,0.17247988,6,5.551115123125783e-17
1048024,0.1759361624717712,0.17593616,6,2.7755575615628914e-17
1048137,0.1799112260341644,0.17991123,7,2.7755575615628914e-17
1048424,0.1542109698057174,0.15421097,3,5.551115123125783e-17
1048475,0.168539360165596,0.16853936,0,0.0
1048616,0.1774973720312118,0.17749737,4,5.551115123125783e-17
1048627,0.1679444760084152,0.16794448,1,2.7755575615628914e-17
1048789,0.8044196367263794,0.80441964,6,0.0
1048928,0.1976411640644073,0.19764116,0,5.551115123125783e-17
1049130,0.1642272323369979,0.16422723,1,8.326672684688674e-17
1049280,0.1797553747892379,0.17975537,0,8.326672684688674e-17
1049376,0.1632669121026992,0.16326691,5,8.326672684688674e-17
1049729,0.1776721179485321,0.17767212,0,0.0
1050525,0.957145094871521,0.9571451,5,0.0
1050619,0.5203150510787964,0.52031505,5,0.0
1050647,0.9512863159179688,0.9512863,4,0.0
1051271,0.6961061358451843,0.69610614,5,0.0
1052485,0.5356498956680298,0.5356499,5,0.0
1053299,0.98618882894516,0.9861888,6,1.1102230246251565e-16
1055081,0.6538440585136414,0.65384406,4,0.0
1055420,0.5290457606315613,0.52904576,7,0.0
1056025,0.9982510209083556,0.998251,6,1.1102230246251565e-16
1057943,0.9954492449760436,0.99544924,6,1.1102230246251565e-16
1058048,0.964927077293396,0.9649271,4,0.0
1059089,0.7471552491188049,0.74715525,9,0.0
1060030,0.9969049096107484,0.9969049,6,1.1102230246251565e-16
1060185,0.9981677532196044,0.99816775,6,1.1102230246251565e-16
1061202,0.9780988693237304,0.97809887,1,1.1102230246251565e-16
1064371,0.9003024697303772,0.90030247,5,0.0
1064928,0.5988376140594482,0.5988376,7,0.0
1065155,0.3647798895835876,0.3647799,4,5.551115123125783e-17
1067671,0.9962759017944336,0.9962759,7,0.0
1069485,0.4732345044612884,0.4732345,4,5.551115123125783e-17
1073332,0.9901946187019348,0.9901946,5,0.0
1073604,0.9999934434890748,0.99999344,2,1.1102230246251565e-16
1074211,0.205794021487236,0.20579402,6,2.7755575615628914e-17
1078612,0.9631921648979188,0.96319216,4,1.1102230246251565e-16
1081413,0.9589720368385316,0.95897204,1,1.1102230246251565e-16
1083385,0.5749592185020447,0.5749592,8,0.0
1088595,0.7206615805625916,0.7206616,4,0.0
1089862,0.9999992847442628,0.9999993,2,1.1102230246251565e-16
1090425,0.837411642074585,0.83741164,3,0.0
1102400,0.9999984502792358,0.99999845,2,0.0
1110130,0.6255900263786316,0.62559,4,0.0
1114370,0.1979655176401138,0.19796552,2,2.7755575615628914e-17
1118520,0.9973825812339784,0.9973826,4,1.1102230246251565e-16
1124981,0.5643075704574585,0.5643076,2,0.0
1125246,0.6526750326156616,0.65267503,3,0.0
1126551,0.5043579936027527,0.504358,5,0.0
1127056,0.7483403086662292,0.7483403,2,0.0
1127556,0.6869587898254395,0.6869588,9,0.0
1130670,0.9785584211349488,0.9785584,5,1.1102230246251565e-16
1131152,0.2500074803829193,0.25000748,4,0.0
1131924,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1131975,0.6559773683547974,0.65597737,6,0.0
1137787,0.7058711647987366,0.70587116,3,0.0
1139085,0.9759806394577026,0.97598064,1,0.0
1140057,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1145206,0.8044196367263794,0.80441964,6,0.0
1148577,0.8824920058250427,0.882492,5,0.0
1148600,0.9893799424171448,0.98937994,5,0.0
1148785,0.9823399186134338,0.9823399,5,0.0
1152155,0.9999990463256836,0.99999905,2,0.0
1155705,0.4096404314041137,0.40964043,4,5.551115123125783e-17
1158565,0.976725161075592,0.97672516,3,0.0
1162444,0.3209496736526489,0.32094967,3,0.0
1169185,0.9822924733161926,0.9822925,5,0.0
1171242,0.9822924733161926,0.9822925,5,0.0
1174845,0.9383112788200378,0.9383113,4,0.0
1177713,0.9537646174430848,0.9537646,5,1.1102230246251565e-16
1179262,0.711851179599762,0.7118512,4,0.0
1181215,0.5874902009963989,0.5874902,5,0.0
1182413,0.9999994039535522,0.9999994,2,0.0
1183173,0.9962759017944336,0.9962759,7,0.0
1185595,0.8486286997795105,0.8486287,6,0.0
1189420,0.8249039053916931,0.8249039,9,0.0
1200517,0.959816575050354,0.9598166,4,0.0
1201022,0.7015407681465149,0.70154077,4,0.0
1205080,0.6983432173728943,0.6983432,3,0.0
1205409,0.7153658866882324,0.7153659,6,0.0
1206487,0.7744298577308655,0.77442986,6,0.0
1208754,0.8820697069168091,0.8820697,3,0.0
1213172,0.8984088897705078,0.8984089,9,0.0
1217886,0.9466548562049866,0.94665486,3,0.0
1232837,0.3214499354362488,0.32144994,1,0.0
1236366,0.6008118391036987,0.60081184,9,0.0
1238760,0.6261582970619202,0.6261583,4,0.0
1238883,0.2331201136112213,0.23312011,3,0.0
1241937,0.7856546640396118,0.78565466,8,0.0
1242397,0.5026543140411377,0.5026543,7,0.0
1242761,0.7314943075180054,0.7314943,3,0.0
1248049,0.4595105051994324,0.4595105,3,0.0
1250248,0.6584705114364624,0.6584705,9,0.0
1254953,0.6887209415435791,0.68872094,2,0.0
1259108,0.6869587898254395,0.6869588,9,0.0
1259370,0.5846776366233826,0.58467764,2,0.0
1259962,0.4455547034740448,0.4455547,2,0.0
1260013,0.7849471569061279,0.78494716,2,0.0
1260296,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1260439,0.7289226055145264,0.7289226,2,0.0
1261880,0.6538876295089722,0.6538876,5,0.0
1267604,0.9962759017944336,0.9962759,7,0.0
1267792,0.9647476077079772,0.9647476,5,1.1102230246251565e-16
1268735,0.9647476077079772,0.9647476,5,1.1102230246251565e-16
1269983,0.7495930194854736,0.749593,4,0.0
1271970,0.6440133452415466,0.64401335,2,0.0
1282649,0.6672667264938354,0.6672667,3,0.0
1292187,0.8688267469406128,0.86882675,1,0.0
1299541,0.5106126666069031,0.51061267,3,0.0
1305230,0.467638611793518,0.4676386,8,5.551115123125783e-17
1308393,0.954479157924652,0.95447916,8,1.1102230246251565e-16
1309489,0.9231551885604858,0.9231552,6,0.0
1313152,0.9838738441467284,0.98387384,9,1.1102230246251565e-16
1313792,0.9561071991920472,0.9561072,6,1.1102230246251565e-16
1324018,0.9834780097007751,0.983478,1,0.0
1330003,0.9393635988235474,0.9393636,1,0.0
1331263,0.6711668968200684,0.6711669,8,0.0
1331791,0.9855409264564514,0.9855409,5,0.0
1342434,0.6025217771530151,0.6025218,8,0.0
1342709,0.692783772945404,0.6927838,4,0.0
1343503,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1343890,0.3062278628349304,0.30622786,5,0.0
1344962,0.999998927116394,0.9999989,2,0.0
1347747,0.9962759017944336,0.9962759,7,0.0
1350973,0.8015376925468445,0.8015377,5,0.0
1351932,0.9823377132415771,0.9823377,5,0.0
1353040,0.9004565477371216,0.90045655,5,0.0
1354542,0.994005024433136,0.994005,5,0.0
1355103,0.9872273206710817,0.9872273,4,1.1102230246251565e-16
1358836,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1361311,0.9948304295539856,0.9948304,4,0.0
1362406,0.9003431797027588,0.9003432,3,0.0
1362439,0.4841547906398773,0.4841548,4,0.0
1370283,0.3573506474494934,0.35735065,5,0.0
1372627,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1372841,0.999998927116394,0.9999989,2,0.0
1374096,0.8837805390357971,0.88378054,5,0.0
1377858,0.9235439896583556,0.923544,4,1.1102230246251565e-16
1379809,0.7885047793388367,0.7885048,4,0.0
1380557,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1388846,0.8249039053916931,0.8249039,9,0.0
1392263,0.6979573369026184,0.69795734,4,0.0
1394195,0.487646996974945,0.487647,4,5.551115123125783e-17
1395109,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1396760,0.9386350512504578,0.93863505,1,0.0
1409046,0.9962759017944336,0.9962759,7,0.0
1410778,0.8249039053916931,0.8249039,9,0.0
1412976,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1418648,0.682178258895874,0.68217826,9,0.0
1428371,0.8287676572799683,0.82876766,4,0.0
1430270,0.6010849475860596,0.60108495,9,0.0
1434509,0.1690322309732437,0.16903223,6,0.0
1434528,0.1934914737939834,0.19349147,2,5.551115123125783e-17
1434580,0.2590875327587127,0.25908753,2,5.551115123125783e-17
1439384,0.5011688470840454,0.50116885,8,0.0
1439727,0.649533212184906,0.6495332,3,0.0
1440305,0.9999985694885254,0.99999857,2,0.0
1441920,0.9624146223068236,0.9624146,4,1.1102230246251565e-16
1449444,0.9822924733161926,0.9822925,5,0.0
1449685,0.9962759017944336,0.9962759,7,0.0
1450893,0.6758630871772766,0.6758631,6,0.0
1451451,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1452854,0.6738408207893372,0.6738408,2,0.0
1454641,0.5792843699455261,0.57928437,2,0.0
1454900,0.8062015175819397,0.8062015,2,0.0
1455078,0.6153097152709961,0.6153097,2,0.0
1455448,0.6712555289268494,0.6712555,2,0.0
1455512,0.7521654367446899,0.75216544,3,0.0
1455677,0.5954033732414246,0.5954034,2,0.0
1455855,0.8024256825447083,0.8024257,2,0.0
1457411,0.9962759017944336,0.9962759,7,0.0
1458722,0.7448909878730774,0.744891,3,0.0
1460171,0.8019654154777527,0.8019654,8,0.0
1460502,0.8657068610191345,0.86570686,4,0.0
1460835,0.8702678084373474,0.8702678,5,0.0
1461496,0.6961061358451843,0.69610614,5,0.0
1463275,0.9828525185585022,0.9828525,4,0.0
1463596,0.9823399186134338,0.9823399,5,0.0
1465307,0.2324310541152954,0.23243105,5,0.0
1465498,0.8196397423744202,0.81963974,3,0.0
1466470,0.5711031556129456,0.57110316,8,0.0
1473607,0.2140083760023117,0.21400838,4,0.0
1481108,0.9823579788208008,0.982358,5,0.0
1482471,0.7856546640396118,0.78565466,8,0.0
1490660,0.999998927116394,0.9999989,2,0.0
1491512,0.7210608124732971,0.7210608,4,0.0
1493757,0.3336382806301117,0.33363828,6,0.0
1495286,0.960018277168274,0.9600183,1,1.1102230246251565e-16
1495300,0.9999990463256836,0.99999905,2,0.0
1499743,0.7731806039810181,0.7731806,5,0.0
1500724,0.7856546640396118,0.78565466,8,0.0
1501150,0.6199303269386292,0.6199303,6,0.0
1501463,0.1924422085285186,0.19244221,7,8.326672684688674e-17
1502737,0.9962759017944336,0.9962759,7,0.0
1505997,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1506711,0.5162959098815918,0.5162959,4,0.0
1510232,0.954479157924652,0.95447916,8,1.1102230246251565e-16
1512639,0.9999994039535522,0.9999994,2,0.0
1517400,0.9962759017944336,0.9962759,7,0.0
1521418,0.5230507850646973,0.5230508,8,0.0
1522523,0.7005586624145508,0.70055866,8,0.0
1524528,0.9962759017944336,0.9962759,7,0.0
1524875,0.9962759017944336,0.9962759,7,0.0
1531533,0.9256731867790222,0.9256732,5,0.0
1533168,0.5905214548110962,0.59052145,2,0.0
1533391,0.660511314868927,0.6605113,8,0.0
1535112,0.8750938177108765,0.8750938,5,0.0
1535352,0.8636929392814636,0.86369294,4,0.0
1536023,0.211362600326538,0.2113626,1,8.326672684688674e-17
1538156,0.9962759017944336,0.9962759,7,0.0
1543429,0.736108124256134,0.7361081,8,0.0
1547887,0.99327152967453,0.9932715,1,0.0
1549928,0.9857466220855712,0.9857466,1,1.1102230246251565e-16
1556064,0.7936592102050781,0.7936592,9,0.0
1561116,0.9620015025138856,0.9620015,4,1.1102230246251565e-16
1561316,0.921676754951477,0.92167675,4,0.0
1561587,0.4623556733131408,0.46235567,7,5.551115123125783e-17
1565899,0.7465057969093323,0.7465058,2,0.0
1567369,0.8265653252601624,0.8265653,4,0.0
1571748,0.5571417212486267,0.5571417,2,0.0
1574871,0.8733754754066467,0.8733755,3,0.0
1577520,0.5530758500099182,0.55307585,8,0.0
1578161,0.7037034034729004,0.7037034,5,0.0
1580263,0.975616693496704,0.9756167,1,1.1102230246251565e-16
1580943,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1592204,0.9145382046699524,0.9145382,4,0.0
1592540,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1599583,0.9925813674926758,0.99258137,2,0.0
1603572,0.6062782406806946,0.60627824,5,0.0
1607651,0.192175954580307,0.19217595,0,0.0
1609885,0.9950271248817444,0.9950271,4,0.0
1610138,0.8663303852081299,0.8663304,6,0.0
1611520,0.8790375590324402,0.87903756,4,0.0
1615917,0.9582082033157348,0.9582082,4,1.1102230246251565e-16
1630576,0.7446888089179993,0.7446888,2,0.0
1630954,0.4892705380916595,0.48927054,2,5.551115123125783e-17
1630974,0.7519470453262329,0.75194705,2,0.0
1631161,0.7519470453262329,0.75194705,2,0.0
1631812,0.3537051081657409,0.3537051,2,5.551115123125783e-17
1632351,0.7033072710037231,0.7033073,3,0.0
1635669,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1638436,0.8906587362289429,0.89065874,9,0.0
1639858,0.9034385681152344,0.90343857,6,0.0
1640445,0.9962759017944336,0.9962759,7,0.0
1640880,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1647670,0.9926887154579164,0.9926887,4,1.1102230246251565e-16
1649062,0.9962759017944336,0.9962759,7,0.0
1649686,0.7471552491188049,0.74715525,9,0.0
1650389,0.6961061358451843,0.69610614,5,0.0
1655343,0.9442335963249208,0.9442336,6,1.1102230246251565e-16
1659391,0.7683514952659607,0.7683515,8,0.0
1659520,0.8226119875907898,0.822612,6,0.0
1662917,0.9999994039535522,0.9999994,2,0.0
1667269,0.4542555510997772,0.45425555,6,0.0
1669264,0.9952811598777772,0.99528116,4,1.1102230246251565e-16
1669817,0.8451283574104309,0.84512836,5,0.0
1685876,0.9999990463256836,0.99999905,2,0.0
1692963,0.823916494846344,0.8239165,6,0.0
1696280,0.999998927116394,0.9999989,2,0.0
1698295,0.4349362552165985,0.43493626,5,0.0
1701819,0.9999994039535522,0.9999994,2,0.0
1711475,0.980461835861206,0.98046184,4,0.0
1712824,0.2117120623588562,0.21171206,2,0.0
1712869,0.1920388340950012,0.19203883,2,2.7755575615628914e-17
1712899,0.1833043843507766,0.18330438,2,8.326672684688674e-17
1713014,0.2202073782682418,0.22020738,6,8.326672684688674e-17
1718805,0.8735562562942505,0.87355626,4,0.0
1723770,0.9416558146476746,0.9416558,4,0.0
1724142,0.5639351010322571,0.5639351,3,0.0
1724721,0.6278215646743774,0.62782156,9,0.0
1724735,0.9091569781303406,0.909157,6,0.0
1727775,0.9715457558631896,0.97154576,6,1.1102230246251565e-16
1729193,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1732218,0.9962759017944336,0.9962759,7,0.0
1733532,0.6551269292831421,0.6551269,8,0.0
1733959,0.7856546640396118,0.78565466,8,0.0
1735423,0.5510810613632202,0.55108106,6,0.0
1736916,0.7262800335884094,0.72628003,4,0.0
1739598,0.9999991655349731,0.99999917,2,0.0
1741245,0.490081638097763,0.49008164,4,5.551115123125783e-17
1741743,0.9561970829963684,0.9561971,5,0.0
1742089,0.9399018287658693,0.9399018,4,1.1102230246251565e-16
1744800,0.9770438075065612,0.9770438,5,1.1102230246251565e-16
1745123,0.900260329246521,0.9002603,6,0.0
1750824,0.8047119379043579,0.80471194,3,0.0
1751148,0.55760258436203,0.5576026,4,0.0
1752472,0.4458769559860229,0.44587696,8,5.551115123125783e-17
1757384,0.9952811598777772,0.99528116,4,1.1102230246251565e-16
1761103,0.9822924733161926,0.9822925,5,0.0
1764370,0.7398223876953125,0.7398224,2,0.0
1764718,0.6211591958999634,0.6211592,2,0.0
1766305,0.746492326259613,0.7464923,5,0.0
1766857,0.5220920443534851,0.52209204,4,0.0
1767691,0.9962788224220276,0.9962788,4,0.0
1768431,0.9608303308486938,0.96083033,8,0.0
1769578,0.6568880677223206,0.65688807,1,0.0
1770715,0.911217987537384,0.911218,4,0.0
1772338,0.9330933094024658,0.9330933,4,0.0
1774381,0.8906587362289429,0.89065874,9,0.0
1775172,0.5220994353294373,0.52209944,2,0.0
1775211,0.9999994039535522,0.9999994,2,0.0
1775238,0.7614426016807556,0.7614426,5,0.0
1776045,0.692783772945404,0.6927838,4,0.0
1780062,0.7285244464874268,0.72852445,5,0.0
1780608,0.6529842019081116,0.6529842,9,0.0
1781662,0.2328884452581405,0.23288845,4,5.551115123125783e-17
1781665,0.2328884452581405,0.23288845,4,5.551115123125783e-17
1786394,0.8523380756378174,0.8523381,6,0.0
1792043,0.5438835620880127,0.54388356,4,0.0
1795765,0.6666936874389648,0.6666937,5,0.0
1795899,0.9785584211349488,0.9785584,5,1.1102230246251565e-16
1799840,0.9962759017944336,0.9962759,7,0.0
1800457,0.6025610566139221,0.60256106,1,0.0
1801992,0.7856546640396118,0.78565466,8,0.0
1807777,0.9999943971633912,0.9999944,2,1.1102230246251565e-16
1810130,0.9371204972267152,0.9371205,4,1.1102230246251565e-16
1817762,0.9767729043960572,0.9767729,4,1.1102230246251565e-16
1818275,0.789587676525116,0.7895877,5,0.0
1828041,0.9125107526779176,0.91251075,5,1.1102230246251565e-16
1832170,0.9962759017944336,0.9962759,7,0.0
1832736,0.9999994039535522,0.9999994,2,0.0
1833477,0.9665311574935912,0.96653116,6,1.1102230246251565e-16
1834768,0.9289600849151612,0.9289601,3,1.1102230246251565e-16
1838825,0.7037034034729004,0.7037034,5,0.0
1848598,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1851042,0.905583381652832,0.9055834,4,0.0
1852343,0.969973921775818,0.9699739,5,1.1102230246251565e-16
1852439,0.8583529591560364,0.85835296,9,0.0
1853130,0.7379346489906311,0.73793465,9,0.0
1853426,0.8654231429100037,0.86542314,4,0.0
1854085,0.9318934082984924,0.9318934,6,0.0
1859121,0.8678824305534363,0.86788243,6,0.0
1860645,0.5228396058082581,0.5228396,4,0.0
1865461,0.9139344692230223,0.91393447,8,1.1102230246251565e-16
1868897,0.9962759017944336,0.9962759,7,0.0
1871458,0.943198263645172,0.94319826,4,1.1102230246251565e-16
1877022,0.1934914737939834,0.19349147,2,5.551115123125783e-17
1877091,0.2435782253742218,0.24357823,2,0.0
1877097,0.181396335363388,0.18139634,2,5.551115123125783e-17
1877144,0.2402812540531158,0.24028125,2,5.551115123125783e-17
1877151,0.254341572523117,0.25434157,5,5.551115123125783e-17
1877154,0.254341572523117,0.25434157,5,5.551115123125783e-17
1877212,0.2466083467006683,0.24660835,2,2.7755575615628914e-17
1877215,0.2466083467006683,0.24660835,2,2.7755575615628914e-17
1877227,0.1704996973276138,0.1704997,7,2.7755575615628914e-17
1878083,0.9732220768928528,0.9732221,4,0.0
1887795,0.9999991655349731,0.99999917,2,0.0
1895274,0.90149188041687,0.9014919,8,1.1102230246251565e-16
1895557,0.376295804977417,0.3762958,0,0.0
1895916,0.813866138458252,0.81386614,1,0.0
1896224,0.9873592257499696,0.9873592,5,1.1102230246251565e-16
1896250,0.5110459923744202,0.511046,2,0.0
1896371,0.6090668439865112,0.60906684,4,0.0
1897211,0.9960972666740416,0.99609727,4,1.1102230246251565e-16
1899432,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1901624,0.8114190101623535,0.811419,5,0.0
1904836,0.9772135019302368,0.9772135,4,0.0
1904842,0.9714540839195251,0.9714541,9,0.0
1906012,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1906418,0.8044196367263794,0.80441964,6,0.0
1911217,0.9493409395217896,0.94934094,4,0.0
1914309,0.6252092123031616,0.6252092,4,0.0
1915879,0.7043779492378235,0.70437795,5,0.0
1916191,0.9188392162322998,0.9188392,4,0.0
1917532,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1924369,0.9999994039535522,0.9999994,2,0.0
1926306,0.435809463262558,0.43580946,8,0.0
1931319,0.9028485417366028,0.90284854,6,0.0
1931378,0.6491301655769348,0.64913017,6,0.0
1935743,0.8524757027626038,0.8524757,8,0.0
1936178,0.4565111994743347,0.4565112,3,0.0
1937800,0.9740580916404724,0.9740581,5,0.0
1939880,0.9962759017944336,0.9962759,7,0.0
1945039,0.7851406335830688,0.78514063,4,0.0
1946653,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1949772,0.9075846672058104,0.90758467,9,1.1102230246251565e-16
1952406,0.5325421690940857,0.53254217,4,0.0
1959362,0.6551269292831421,0.6551269,8,0.0
1962085,0.7001487612724304,0.70014876,4,0.0
1969101,0.7308315634727478,0.73083156,4,0.0
1971205,0.9880291819572448,0.9880292,7,1.1102230246251565e-16
1973029,0.485377699136734,0.4853777,8,0.0
1973615,0.9999945163726808,0.9999945,2,1.1102230246251565e-16
1973640,0.8911013603210449,0.89110136,4,0.0
1974112,0.9039112329483032,0.90391123,4,0.0
1974617,0.8631203770637512,0.8631204,4,0.0
1975277,0.4206833243370056,0.42068332,5,0.0
1975467,0.2194297462701797,0.21942975,5,5.551115123125783e-17
