instance,p_original,replayed_probability,replayed_class,absolute_error
1008491,0.4616008799001727,0.4616008799001727,1,0.0
1009520,0.8717099840380732,0.8717099840380732,9,0.0
1010147,1.0,1.0,5,0.0
1010603,1.0,1.0,1,0.0
1012234,1.0,1.0,6,0.0
1012594,1.0,1.0,2,0.0
1012654,1.0,1.0,6,0.0
1012830,0.414765689379161,0.414765689379161,3,0.0
1014651,0.370282970157835,0.370282970157835,3,0.0
1016305,0.999731545437569,0.999731545437569,0,0.0
1019006,1.0,1.0,8,0.0
1033886,1.0,1.0,8,0.0
1038274,1.0,1.0,6,0.0
1041063,1.0,1.0,6,0.0
1041775,1.0,1.0,6,0.0
1041957,0.9968808038478022,0.9968808038478022,9,0.0
1044387,0.9739267797757956,0.9739267797757957,9,1.1102230246251565e-16
1045682,0.7595498706366879,0.7595498706366879,0,0.0
1045716,0.8394228794722426,0.8394228794722426,1,0.0
1046184,0.6116679218789914,0.6116679218789914,1,0.0
1046186,0.6116679218789914,0.6116679218789914,1,0.0
1046218,0.6116679218789914,0.6116679218789914,1,0.0
1046275,0.7802697896919208,0.7802697896919208,1,0.0
1046503,0.7422158916115583,0.7422158916115583,1,0.0
1046682,0.7760855453665338,0.7760855453665338,0,0.0
1046933,0.6751335363471701,0.6751335363471701,1,0.0
1047324,0.6751335363471701,0.6751335363471701,1,0.0
1047359,0.6751335363471701,0.6751335363471701,1,0.0
1047411,0.6920112578290677,0.6920112578290677,0,0.0
1047484,0.7109004045277963,0.7109004045277963,1,0.0
1047750,0.7933572182516709,0.7933572182516709,0,0.0
1048013,0.7092971837171957,0.7092971837171957,1,0.0
1048024,0.7092971837171957,0.7092971837171957,1,0.0
1048137,0.399686578086029,0.399686578086029,0,0.0
1048424,0.3858199991165602,0.38581999911656023,0,5.551115123125783e-17
1048475,0.5772566774406178,0.5772566774406178,0,0.0
1048616,0.7346264945321672,0.7346264945321672,1,0.0
1048627,0.7346264945321672,0.7346264945321672,1,0.0
1048789,0.9014667168108308,0.9014667168108308,9,0.0
1048928,0.7341240332161308,0.7341240332161308,0,0.0
1049130,0.6751335363471701,0.6751335363471701,1,0.0
1049280,0.7933572182516709,0.7933572182516709,0,0.0
1049376,0.6751335363471701,0.6751335363471701,1,0.0
1049729,0.7595498706366879,0.7595498706366879,0,0.0
1050525,0.9967706189151736,0.9967706189151735,5,1.1102230246251565e-16
1050619,1.0,1.0,5,0.0
1050647,1.0,1.0,4,0.0
1051271,0.8966665460204859,0.8966665460204859,8,0.0
1052485,0.8599161210771822,0.8599161210771822,8,0.0
1053299,1.0,1.0,6,0.0
1055081,0.348563304536152,0.348563304536152,7,0.0
1055420,0.4830909085354025,0.4830909085354025,7,0.0
1056025,1.0,1.0,6,0.0
1057943,1.0,1.0,6,0.0
1058048,1.0,1.0,4,0.0
1059089,0.9950042663183616,0.9950042663183616,9,0.0
1060030,1.0,1.0,6,0.0
1060185,1.0,1.0,6,0.0
1061202,0.9997387778752966,0.9997387778752966,1,0.0
1064371,0.6474872314352048,0.6474872314352048,5,0.0
1064928,0.7555659245802812,0.7555659245802812,7,0.0
1065155,0.8158733495503225,0.8158733495503225,8,0.0
1067671,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1069485,0.984597526359128,0.9845975263591281,4,1.1102230246251565e-16
1073332,0.9980536465725748,0.9980536465725748,5,0.0
1073604,1.0,1.0,2,0.0
1074211,0.8511468865078846,0.8511468865078846,1,0.0
1078612,1.0,1.0,4,0.0
1081413,1.0,1.0,1,0.0
1083385,0.9437936804803622,0.9437936804803622,8,0.0
1088595,0.8262304747314028,0.8262304747314028,3,0.0
1089862,1.0,1.0,2,0.0
1090425,0.9997273247485434,0.9997273247485434,3,0.0
1102400,1.0,1.0,2,0.0
1110130,1.0,1.0,4,0.0
1114370,0.5487106992158528,0.5487106992158528,3,0.0
1118520,1.0,1.0,4,0.0
1124981,0.8421531447541348,0.8421531447541348,3,0.0
1125246,0.965795073086044,0.9657950730860441,3,1.1102230246251565e-16
1126551,0.6050085661968737,0.6050085661968737,3,0.0
1127056,1.0,1.0,2,0.0
1127556,0.9986329531342942,0.9986329531342942,9,0.0
1130670,1.0,1.0,5,0.0
1131152,0.6751335363471701,0.6751335363471701,1,0.0
1131924,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1131975,1.0,1.0,6,0.0
1137787,0.99739954317004,0.9973995431700399,4,1.1102230246251565e-16
1139085,0.9997387778752966,0.9997387778752966,1,0.0
1140057,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1145206,0.9014667168108308,0.9014667168108308,9,0.0
1148577,1.0,1.0,5,0.0
1148600,1.0,1.0,5,0.0
1148785,0.9970074484022208,0.9970074484022209,5,1.1102230246251565e-16
1152155,1.0,1.0,2,0.0
1155705,0.4904493127311004,0.49044931273110043,3,5.551115123125783e-17
1158565,1.0,1.0,3,0.0
1162444,0.3758255246605908,0.3758255246605908,0,0.0
1169185,1.0,1.0,5,0.0
1171242,1.0,1.0,5,0.0
1174845,1.0,1.0,4,0.0
1177713,0.9425839316587944,0.9425839316587945,5,1.1102230246251565e-16
1179262,0.5488994020933615,0.5488994020933615,7,0.0
1181215,0.9002670962659415,0.9002670962659415,8,0.0
1182413,1.0,1.0,2,0.0
1183173,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1185595,1.0,1.0,6,0.0
1189420,0.9986329531342942,0.9986329531342942,9,0.0
1200517,1.0,1.0,4,0.0
1201022,0.946763717592092,0.9467637175920921,3,1.1102230246251565e-16
1205080,0.8775906973331866,0.8775906973331866,3,0.0
1205409,0.641875939042713,0.641875939042713,3,0.0
1206487,0.9522937605731914,0.9522937605731914,6,0.0
1208754,1.0,1.0,3,0.0
1213172,0.999711889717542,0.999711889717542,9,0.0
1217886,1.0,1.0,3,0.0
1232837,0.7458101119386884,0.7458101119386884,1,0.0
1236366,0.996725354753235,0.996725354753235,9,0.0
1238760,0.5666216815962756,0.5666216815962756,4,0.0
1238883,0.56770518809342,0.56770518809342,0,0.0
1241937,0.994724149719576,0.994724149719576,8,0.0
1242397,0.860936170660034,0.860936170660034,8,0.0
1242761,0.9995637909637148,0.9995637909637147,3,1.1102230246251565e-16
1248049,1.0,1.0,4,0.0
1250248,0.9999828686419776,0.9999828686419776,9,0.0
1254953,0.9995973721999885,0.9995973721999885,0,0.0
1259108,0.9986329531342942,0.9986329531342942,9,0.0
1259370,0.997990097969673,0.997990097969673,0,0.0
1259962,0.9995973721999885,0.9995973721999885,0,0.0
1260013,0.9913475306949392,0.9913475306949392,3,0.0
1260296,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1260439,1.0,1.0,2,0.0
1261880,0.7067785005135232,0.7067785005135232,8,0.0
1267604,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1267792,1.0,1.0,5,0.0
1268735,1.0,1.0,5,0.0
1269983,0.4890485305284574,0.4890485305284574,3,0.0
1271970,0.8256610664318618,0.8256610664318618,0,0.0
1282649,0.9997273247485434,0.9997273247485434,3,0.0
1292187,0.999927424606589,0.999927424606589,1,0.0
1299541,0.931098788934758,0.931098788934758,0,0.0
1305230,0.9919845624820416,0.9919845624820416,8,0.0
1308393,1.0,1.0,8,0.0
1309489,1.0,1.0,6,0.0
1313152,0.6197676733473688,0.6197676733473688,6,0.0
1313792,1.0,1.0,6,0.0
1324018,1.0,1.0,1,0.0
1330003,1.0,1.0,1,0.0
1331263,1.0,1.0,8,0.0
1331791,1.0,1.0,5,0.0
1342434,0.976757958507637,0.976757958507637,8,0.0
1342709,0.9739267797757956,0.9739267797757957,9,1.1102230246251565e-16
1343503,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1343890,0.7595498706366879,0.7595498706366879,0,0.0
1344962,1.0,1.0,2,0.0
1347747,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1350973,1.0,1.0,5,0.0
1351932,1.0,1.0,5,0.0
1353040,1.0,1.0,5,0.0
1354542,1.0,1.0,5,0.0
1355103,1.0,1.0,4,0.0
1358836,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1361311,1.0,1.0,4,0.0
1362406,0.9997273247485434,0.9997273247485434,3,0.0
1362439,0.996881073930568,0.9968810739305679,4,1.1102230246251565e-16
1370283,0.4589304921109541,0.45893049211095416,0,5.551115123125783e-17
1372627,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1372841,1.0,1.0,2,0.0
1374096,1.0,1.0,5,0.0
1377858,1.0,1.0,0,0.0
1379809,0.5004802271683301,0.5004802271683301,4,0.0
1380557,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1388846,0.9986329531342942,0.9986329531342942,9,0.0
1392263,1.0,1.0,4,0.0
1394195,0.966304161239183,0.966304161239183,3,0.0
1395109,0.9499835760429212,0.9499835760429213,8,1.1102230246251565e-16
1396760,1.0,1.0,1,0.0
1409046,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1410778,0.9986329531342942,0.9986329531342942,9,0.0
1412976,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1418648,0.996655583379302,0.996655583379302,9,0.0
1428371,0.9227731021129204,0.9227731021129204,3,0.0
1430270,0.996362828664242,0.9963628286642419,9,1.1102230246251565e-16
1434509,0.4902464746370683,0.4902464746370683,3,0.0
1434528,0.4143906585874994,0.4143906585874994,3,0.0
1434580,0.4121546392934364,0.4121546392934364,3,0.0
1439384,0.9536229287623432,0.9536229287623432,8,0.0
1439727,1.0,1.0,3,0.0
1440305,1.0,1.0,2,0.0
1441920,1.0,1.0,4,0.0
1449444,1.0,1.0,5,0.0
1449685,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1450893,0.8693471901742401,0.8693471901742401,6,0.0
1451451,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1452854,1.0,1.0,2,0.0
1454641,0.9961043799509418,0.9961043799509418,4,0.0
1454900,0.914825993471328,0.9148259934713279,0,1.1102230246251565e-16
1455078,0.8430223982214011,0.8430223982214011,0,0.0
1455448,0.9151632153191188,0.9151632153191189,0,1.1102230246251565e-16
1455512,0.8775906973331865,0.8775906973331865,3,0.0
1455677,0.962363361887508,0.962363361887508,4,0.0
1455855,0.9391462569138724,0.9391462569138723,5,1.1102230246251565e-16
1457411,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1458722,1.0,1.0,3,0.0
1460171,1.0,1.0,8,0.0
1460502,1.0,1.0,4,0.0
1460835,0.6226109247182116,0.6226109247182116,3,0.0
1461496,0.8966665460204859,0.8966665460204859,8,0.0
1463275,1.0,1.0,4,0.0
1463596,0.9970074484022208,0.9970074484022209,5,1.1102230246251565e-16
1465307,0.7045652336403586,0.7045652336403586,0,0.0
1465498,1.0,1.0,3,0.0
1466470,0.9760360869085772,0.9760360869085772,8,0.0
1473607,0.414765689379161,0.414765689379161,3,0.0
1481108,1.0,1.0,5,0.0
1482471,0.9970254684496492,0.9970254684496491,8,1.1102230246251565e-16
1490660,1.0,1.0,2,0.0
1491512,0.9149223669785586,0.9149223669785586,3,0.0
1493757,0.5476894445225161,0.5476894445225161,6,0.0
1495286,1.0,1.0,1,0.0
1495300,1.0,1.0,2,0.0
1499743,0.997496135841586,0.9974961358415859,5,1.1102230246251565e-16
1500724,0.9970254684496492,0.9970254684496491,8,1.1102230246251565e-16
1501150,1.0,1.0,6,0.0
1501463,0.6751335363471701,0.6751335363471701,1,0.0
1502737,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1505997,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1506711,1.0,1.0,6,0.0
1510232,1.0,1.0,8,0.0
1512639,1.0,1.0,2,0.0
1517400,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1521418,0.9905433828522218,0.9905433828522218,8,0.0
1522523,1.0,1.0,8,0.0
1524528,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1524875,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1531533,1.0,1.0,5,0.0
1533168,0.9928518116411684,0.9928518116411684,5,0.0
1533391,1.0,1.0,8,0.0
1535112,1.0,1.0,5,0.0
1535352,1.0,1.0,4,0.0
1536023,0.529701625659436,0.529701625659436,1,0.0
1538156,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1543429,1.0,1.0,8,0.0
1547887,1.0,1.0,1,0.0
1549928,1.0,1.0,1,0.0
1556064,0.9999828686419776,0.9999828686419776,9,0.0
1561116,1.0,1.0,4,0.0
1561316,0.9961043799509416,0.9961043799509415,4,1.1102230246251565e-16
1561587,0.8866951086417303,0.8866951086417303,8,0.0
1565899,0.9737510102323732,0.9737510102323733,0,1.1102230246251565e-16
1567369,0.5059746631981896,0.5059746631981896,3,0.0
1571748,0.9906990064863272,0.9906990064863272,0,0.0
1574871,1.0,1.0,3,0.0
1577520,0.8158733495503225,0.8158733495503225,8,0.0
1578161,0.6000462038815716,0.6000462038815716,8,0.0
1580263,0.9390847163528568,0.9390847163528568,1,0.0
1580943,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1592204,1.0,1.0,4,0.0
1592540,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1599583,1.0,1.0,2,0.0
1603572,0.9153142268376953,0.9153142268376951,8,1.1102230246251565e-16
1607651,0.7933572182516709,0.7933572182516709,0,0.0
1609885,1.0,1.0,4,0.0
1610138,1.0,1.0,6,0.0
1611520,1.0,1.0,4,0.0
1615917,1.0,1.0,4,0.0
1630576,0.9936821584509032,0.9936821584509031,0,1.1102230246251565e-16
1630954,0.9892077582537848,0.9892077582537848,3,0.0
1630974,0.9274569984711512,0.9274569984711512,4,0.0
1631161,0.8709197991392409,0.8709197991392409,3,0.0
1631812,0.9524039145193668,0.9524039145193667,8,1.1102230246251565e-16
1632351,1.0,1.0,3,0.0
1635669,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1638436,1.0,1.0,9,0.0
1639858,1.0,1.0,6,0.0
1640445,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1640880,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1647670,1.0,1.0,4,0.0
1649062,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1649686,0.9950042663183616,0.9950042663183616,9,0.0
1650389,0.8966665460204859,0.8966665460204859,8,0.0
1655343,1.0,1.0,6,0.0
1659391,1.0,1.0,8,0.0
1659520,0.9515836043977448,0.9515836043977447,6,1.1102230246251565e-16
1662917,1.0,1.0,2,0.0
1667269,0.9992169386909056,0.9992169386909057,6,1.1102230246251565e-16
1669264,1.0,1.0,4,0.0
1669817,0.984059012667725,0.984059012667725,5,0.0
1685876,1.0,1.0,2,0.0
1692963,1.0,1.0,6,0.0
1696280,1.0,1.0,2,0.0
1698295,1.0,1.0,7,0.0
1701819,1.0,1.0,2,0.0
1711475,1.0,1.0,4,0.0
1712824,0.883099608147867,0.883099608147867,0,0.0
1712869,0.7605360110174287,0.7605360110174287,1,0.0
1712899,0.7595498706366879,0.7595498706366879,0,0.0
1713014,0.5411558573311703,0.5411558573311703,1,0.0
1718805,1.0,1.0,4,0.0
1723770,0.9961043799509418,0.9961043799509418,4,0.0
1724142,0.972860430882341,0.972860430882341,3,0.0
1724721,0.999711889717542,0.999711889717542,9,0.0
1724735,0.9323435603601568,0.9323435603601569,6,1.1102230246251565e-16
1727775,1.0,1.0,6,0.0
1729193,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1732218,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1733532,1.0,1.0,8,0.0
1733959,1.0,1.0,8,0.0
1735423,1.0,1.0,6,0.0
1736916,0.641875939042713,0.641875939042713,3,0.0
1739598,1.0,1.0,2,0.0
1741245,0.9048479763792382,0.9048479763792382,3,0.0
1741743,1.0,1.0,5,0.0
1742089,1.0,1.0,4,0.0
1744800,1.0,1.0,5,0.0
1745123,1.0,1.0,6,0.0
1750824,1.0,1.0,3,0.0
1751148,1.0,1.0,4,0.0
1752472,0.956613117800964,0.956613117800964,8,0.0
1757384,1.0,1.0,4,0.0
1761103,1.0,1.0,5,0.0
1764370,1.0,1.0,2,0.0
1764718,0.9896786930198516,0.9896786930198517,4,1.1102230246251565e-16
1766305,0.9979471790755948,0.9979471790755947,5,1.1102230246251565e-16
1766857,0.703912017601866,0.703912017601866,3,0.0
1767691,1.0,1.0,4,0.0
1768431,1.0,1.0,8,0.0
1769578,0.9930885618812396,0.9930885618812395,1,1.1102230246251565e-16
1770715,0.9522937605731914,0.9522937605731914,6,0.0
1772338,1.0,1.0,4,0.0
1774381,1.0,1.0,9,0.0
1775172,0.9013036885291794,0.9013036885291794,4,0.0
1775211,1.0,1.0,2,0.0
1775238,0.8443187240133595,0.8443187240133595,8,0.0
1776045,0.9739267797757956,0.9739267797757957,9,1.1102230246251565e-16
1780062,0.7470555751767216,0.7470555751767216,8,0.0
1780608,0.9968808038478022,0.9968808038478022,9,0.0
1781662,0.6341011354416543,0.6341011354416543,0,0.0
1781665,0.6341011354416543,0.6341011354416543,0,0.0
1786394,0.925794068478732,0.925794068478732,6,0.0
1792043,0.5342921589208747,0.5342921589208747,7,0.0
1795765,0.9893159034291188,0.9893159034291189,5,1.1102230246251565e-16
1795899,1.0,1.0,5,0.0
1799840,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1800457,1.0,1.0,1,0.0
1801992,1.0,1.0,8,0.0
1807777,1.0,1.0,2,0.0
1810130,1.0,1.0,4,0.0
1817762,1.0,1.0,4,0.0
1818275,0.9928518116411682,0.9928518116411682,5,0.0
1828041,1.0,1.0,5,0.0
1832170,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1832736,1.0,1.0,2,0.0
1833477,1.0,1.0,6,0.0
1834768,1.0,1.0,3,0.0
1838825,0.6000462038815716,0.6000462038815716,8,0.0
1848598,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1851042,1.0,1.0,4,0.0
1852343,1.0,1.0,5,0.0
1852439,1.0,1.0,9,0.0
1853130,0.996725354753235,0.996725354753235,9,0.0
1853426,0.99739954317004,0.9973995431700399,4,1.1102230246251565e-16
1854085,1.0,1.0,6,0.0
1859121,0.9515836043977448,0.9515836043977447,6,1.1102230246251565e-16
1860645,1.0,1.0,4,0.0
1865461,1.0,1.0,8,0.0
1868897,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1871458,1.0,1.0,4,0.0
1877022,0.7266722248157175,0.7266722248157175,0,0.0
1877091,0.4575839832269513,0.4575839832269513,0,0.0
1877097,0.6751335363471701,0.6751335363471701,1,0.0
1877144,0.6920112578290677,0.6920112578290677,0,0.0
1877151,0.5677051880934201,0.5677051880934201,0,0.0
1877154,0.5677051880934201,0.5677051880934201,0,0.0
1877212,0.903318148276598,0.903318148276598,0,0.0
1877215,0.903318148276598,0.903318148276598,0,0.0
1877227,0.5697062457237662,0.5697062457237662,1,0.0
1878083,1.0,1.0,4,0.0
1887795,1.0,1.0,2,0.0
1895274,1.0,1.0,8,0.0
1895557,0.6771888437483661,0.6771888437483661,0,0.0
1895916,0.8087726743871732,0.8087726743871732,1,0.0
1896224,1.0,1.0,5,0.0
1896250,0.8214763630615427,0.8214763630615427,3,0.0
1896371,0.9961043799509416,0.9961043799509416,4,0.0
1897211,1.0,1.0,4,0.0
1899432,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1901624,0.998459593762157,0.998459593762157,5,0.0
1904836,1.0,1.0,4,0.0
1904842,1.0,1.0,9,0.0
1906012,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1906418,0.9014667168108308,0.9014667168108308,9,0.0
1911217,0.987639946006134,0.9876399460061341,4,1.1102230246251565e-16
1914309,1.0,1.0,4,0.0
1915879,0.8083239713670819,0.8083239713670819,8,0.0
1916191,1.0,1.0,4,0.0
1917532,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1924369,1.0,1.0,2,0.0
1926306,0.965436532757612,0.9654365327576119,8,1.1102230246251565e-16
1931319,1.0,1.0,6,0.0
1931378,1.0,1.0,4,0.0
1935743,1.0,1.0,8,0.0
1936178,0.914313934378712,0.9143139343787119,3,1.1102230246251565e-16
1937800,1.0,1.0,5,0.0
1939880,0.9815548723013392,0.9815548723013391,7,1.1102230246251565e-16
1945039,0.7707484883620648,0.7707484883620648,4,0.0
1946653,0.9499835760429212,0.9499835760429213,8,1.1102230246251565e-16
1949772,1.0,1.0,9,0.0
1952406,1.0,1.0,4,0.0
1959362,0.9905433828522218,0.9905433828522218,8,0.0
1962085,0.589130488315398,0.589130488315398,3,0.0
1969101,0.9937815427695031,0.9937815427695033,4,1.1102230246251565e-16
1971205,0.9989746006508976,0.9989746006508975,7,1.1102230246251565e-16
1973029,0.9994402654050366,0.9994402654050366,8,0.0
1973615,1.0,1.0,2,0.0
1973640,1.0,1.0,4,0.0
1974112,1.0,1.0,4,0.0
1974617,1.0,1.0,4,0.0
1975277,0.8331030719428846,0.8331030719428846,8,0.0
1975467,0.7450094789491699,0.7450094789491699,1,0.0
